"","Invoice","StockCode","Description","Quantity","InvoiceDate","Price","Customer.ID","Country","Revenue"
"9056",570442,"23168","CLASSIC CAFE SUGAR DISPENSER",1,"2011-10-10",1.25,"16549","United Kingdom",1.25
"9057",578688,"23471","SIX DRAWER OFFICE TIDY",1,"2011-11-25",9.95,"16719","United Kingdom",9.95
"9058",495029,"22178","VICTORIAN GLASS HANGING T-LIGHT",6,"2010-01-20",1.25,"16085","United Kingdom",7.5
"9059",544484,"20970","PINK FLORAL FELTCRAFT SHOULDER BAG",8,"2011-02-21",3.75,"15321","United Kingdom",30
"9060",549789,"23206","LUNCH BAG APPLE DESIGN",10,"2011-04-12",1.65,"17160","United Kingdom",16.5
"9061",530966,"21967","PACK OF 12 SKULL TISSUES",24,"2010-11-05",0.29,"12433","Norway",6.96
"9062",540604,"21977","PACK OF 60 PINK PAISLEY CAKE CASES",24,"2011-01-10",0.55,"15326","United Kingdom",13.2
"9063",555653,"21163","DO NOT TOUCH MY STUFF DOOR HANGER",2,"2011-06-06",1.45,"17673","United Kingdom",2.9
"9064",565117,"23281","FOLDING BUTTERFLY MIRROR RED",12,"2011-09-01",0.83,"13089","United Kingdom",9.96
"9065",564734,"17107D","FLOWER FAIRY 5 DRAWER LINERS",4,"2011-08-28",2.55,"12484","Spain",10.2
"9066",572023,"84879","ASSORTED COLOUR BIRD ORNAMENT",8,"2011-10-20",1.69,"17764","United Kingdom",13.52
"9067",499625,"21791","VINTAGE HEADS AND TAILS CARD GAME",8,"2010-03-01",1.25,"17965","United Kingdom",10
"9068",543647,"21224","SET/4 SKULL BADGES",10,"2011-02-10",1.25,"12841","United Kingdom",12.5
"9069",548971,"21166","COOK WITH WINE METAL SIGN",2,"2011-04-05",2.08,"16919","United Kingdom",4.16
"9070",541103,"21035","SET/2 RED RETROSPOT TEA TOWELS",6,"2011-01-13",2.95,"14215","United Kingdom",17.7
"9071",497954,"85099F","JUMBO BAG STRAWBERRY",4,"2010-02-15",1.95,"16225","United Kingdom",7.8
"9072",513114,"22084","PAPER CHAIN KIT EMPIRE",6,"2010-06-22",2.95,"17646","United Kingdom",17.7
"9073",580288,"22429","ENAMEL MEASURING JUG CREAM",4,"2011-12-02",4.25,"17611","United Kingdom",17
"9074",556100,"84879","ASSORTED COLOUR BIRD ORNAMENT",80,"2011-06-08",1.69,"15238","United Kingdom",135.2
"9075",499038,"35809A","ENAMEL PINK TEA CONTAINER",6,"2010-02-24",2.1,"15768","United Kingdom",12.6
"9076",555393,"22297","HEART IVORY TRELLIS SMALL",24,"2011-06-02",1.25,"14221","United Kingdom",30
"9077",539185,"20973","12 PENCIL SMALL TUBE WOODLAND",3,"2010-12-16",0.65,"16470","United Kingdom",1.95
"9078",564553,"22131","FOOD CONTAINER SET 3 LOVE HEART",1,"2011-08-25",1.95,"18200","United Kingdom",1.95
"9079",540462,"22667","RECIPE BOX RETROSPOT",6,"2011-01-07",2.95,"16779","United Kingdom",17.7
"9080",539249,"48138","DOORMAT UNION FLAG",4,"2010-12-16",7.95,"14709","United Kingdom",31.8
"9081",541405,"22037","ROBOT BIRTHDAY CARD",12,"2011-01-17",0.42,"12683","France",5.04
"9082",517106,"22717","CARD DOG AND BALL",12,"2010-07-26",0.42,"12867","United Kingdom",5.04
"9083",560972,"21733","RED HANGING HEART T-LIGHT HOLDER",12,"2011-07-22",2.95,"14209","United Kingdom",35.4
"9084",532662,"22451","SILK PURSE BABUSHKA RED",12,"2010-11-14",3.35,"16601","United Kingdom",40.2
"9085",526480,"21232","STRAWBERRY CERAMIC TRINKET BOX",3,"2010-10-11",1.25,"13546","United Kingdom",3.75
"9086",576322,"21217","RED RETROSPOT ROUND CAKE TINS",2,"2011-11-14",9.95,"12642","Germany",19.9
"9087",568657,"21202","DOLLY HONEYCOMB GARLAND",1,"2011-09-28",1.65,"16460","United Kingdom",1.65
"9088",565929,"84946","ANTIQUE SILVER T-LIGHT GLASS",72,"2011-09-08",1.06,"15488","United Kingdom",76.32
"9089",544064,"21363","HOME SMALL WOOD LETTERS",1,"2011-02-15",4.95,"17114","United Kingdom",4.95
"9090",568050,"21365","MIRRORED WALL ART STARS",3,"2011-09-23",0.75,"15901","United Kingdom",2.25
"9091",561231,"21034","REX CASH+CARRY JUMBO SHOPPER",2,"2011-07-26",0.95,"15855","United Kingdom",1.9
"9092",545059,"22464","HANGING METAL HEART LANTERN",6,"2011-02-27",1.65,"14157","United Kingdom",9.9
"9093",500262,"22242","HOOK, 5 HANGER , MAGIC TOADSTOOL",12,"2010-03-05",1.65,"15630","United Kingdom",19.8
"9094",490681,"20966","SANDWICH BATH SPONGE",2,"2009-12-07",1.25,"17988","United Kingdom",2.5
"9095",516752,"22134","LADLE LOVE HEART RED",7,"2010-07-22",0.42,"13031","United Kingdom",2.94
"9096",564638,"21125","SET 6 FOOTBALL CELEBRATION CANDLES",12,"2011-08-26",1.25,"13812","Germany",15
"9097",504577,"21181","PLEASE ONE PERSON METAL SIGN",12,"2010-04-14",2.1,"14867","United Kingdom",25.2
"9098",569675,"85099B","JUMBO BAG RED RETROSPOT",10,"2011-10-05",2.08,"15687","United Kingdom",20.8
"9099",506295,"85099B","RED RETROSPOT JUMBO BAG",100,"2010-04-29",1.65,"15125","United Kingdom",165
"9100",511239,"71459","HANGING JAM JAR T-LIGHT HOLDER",12,"2010-06-07",0.85,"13313","United Kingdom",10.2
"9101",549588,"84279B","CHERRY BLOSSOM DECORATIVE FLASK",4,"2011-04-11",3.75,"12428","Finland",15
"9102",561284,"23025","DRAWER KNOB VINTAGE GLASS BALL",6,"2011-07-26",2.08,"16818","United Kingdom",12.48
"9103",573415,"21166","COOK WITH WINE METAL SIGN",1,"2011-10-30",2.08,"13607","United Kingdom",2.08
"9104",501515,"22423","REGENCY CAKESTAND 3 TIER",2,"2010-03-17",12.75,"15867","United Kingdom",25.5
"9105",491888,"11001","ASSTD DESIGN RACING CAR PEN",16,"2009-12-14",1.69,"15867","United Kingdom",27.04
"9106",544569,"84050","PINK HEART SHAPE EGG FRYING PAN",2,"2011-02-21",1.65,"16980","United Kingdom",3.3
"9107",529899,"84613C","BLUE NEW BAROQUE FLOCK CANDLESTICK",6,"2010-10-31",4.65,"15535","United Kingdom",27.9
"9108",533136,"22037","ROBOT BIRTHDAY CARD",12,"2010-11-16",0.42,"17203","United Kingdom",5.04
"9109",574328,"21967","PACK OF 12 SKULL TISSUES",48,"2011-11-04",0.39,"13081","United Kingdom",18.72
"9110",557275,"84997C","CHILDRENS CUTLERY POLKADOT BLUE",4,"2011-06-19",4.15,"15544","United Kingdom",16.6
"9111",526747,"22837","HOT WATER BOTTLE BABUSHKA",4,"2010-10-13",4.65,"16625","United Kingdom",18.6
"9112",501877,"22331","WOODLAND PARTY BAG + STICKER SET",2,"2010-03-21",1.65,"17611","United Kingdom",3.3
"9113",506254,"21976","PACK OF 60 MUSHROOM CAKE CASES",24,"2010-04-28",0.55,"12714","France",13.2
"9114",569126,"23170","REGENCY TEA PLATE ROSES",24,"2011-09-30",1.65,"13347","United Kingdom",39.6
"9115",537698,"84945","MULTI COLOUR SILVER T-LIGHT HOLDER",384,"2010-12-08",0.72,"13199","United Kingdom",276.48
"9116",572058,"21135","VICTORIAN  METAL POSTCARD SPRING",3,"2011-10-20",1.69,"18252","United Kingdom",5.07
"9117",546384,"47590A","BLUE HAPPY BIRTHDAY BUNTING",2,"2011-03-11",5.45,"15311","United Kingdom",10.9
"9118",551160,"20972","PINK CREAM FELT CRAFT TRINKET BOX",12,"2011-04-26",1.25,"15237","United Kingdom",15
"9119",507407,"21924","BLUE/CREAM STRIPE FRINGE HAMMOCK",12,"2010-05-09",6.95,"14221","United Kingdom",83.4
"9120",500336,"84288B","SET/2 BLUE  NOODLE BASKETS",1,"2010-03-07",1.95,"17589","United Kingdom",1.95
"9121",552254,"21172","PARTY METAL SIGN",12,"2011-05-08",1.45,"16168","United Kingdom",17.4
"9122",534511,"20972","PINK CREAM FELT CRAFT TRINKET BOX",12,"2010-11-23",1.25,"17071","United Kingdom",15
"9123",547199,"22322","BIRD DECORATION GREEN POLKADOT",1,"2011-03-21",0.85,"14606","United Kingdom",0.85
"9124",534672,"21363","HOME SMALL WOOD LETTERS",1,"2010-11-23",4.95,"14177","United Kingdom",4.95
"9125",523572,"21755","LOVE BUILDING BLOCK WORD",2,"2010-09-22",5.95,"13576","United Kingdom",11.9
"9126",560834,"84755","COLOUR GLASS T-LIGHT HOLDER HANGING",16,"2011-07-21",0.65,"16523","United Kingdom",10.4
"9127",575660,"85169A","IVORY LOVE BIRD CANDLE",12,"2011-11-10",1.25,"15297","United Kingdom",15
"9128",493372,"84029C","BROWN FURRY HOT WATER BOTTLE",2,"2009-12-23",3.75,"15044","United Kingdom",7.5
"9129",532993,"22519","CHILDS GARDEN BRUSH PINK",6,"2010-11-15",2.1,"14156","EIRE",12.6
"9130",533423,"22149","FELTCRAFT 6 FLOWER FRIENDS",4,"2010-11-17",2.1,"16386","United Kingdom",8.4
"9131",534887,"22517","CHILDS GARDEN RAKE PINK",1,"2010-11-24",2.1,"16903","United Kingdom",2.1
"9132",519916,"22588","CARD HOLDER GINGHAM HEART",6,"2010-08-22",2.55,"14221","United Kingdom",15.3
"9133",534188,"21889","WOODEN BOX OF DOMINOES",4,"2010-11-21",1.25,"17085","United Kingdom",5
"9134",563243,"22961","JAM MAKING SET PRINTED",12,"2011-08-15",1.45,"18241","United Kingdom",17.4
"9135",543293,"22920","HERB MARKER BASIL",12,"2011-02-07",0.65,"17613","United Kingdom",7.8
"9136",534187,"22467","GUMBALL COAT RACK",2,"2010-11-21",2.55,"16501","United Kingdom",5.1
"9137",579885,"84509A","SET OF 4 ENGLISH ROSE PLACEMATS",2,"2011-11-30",3.75,"15444","United Kingdom",7.5
"9138",506708,"21868","POTTING SHED TEA MUG",2,"2010-05-02",1.25,"15719","United Kingdom",2.5
"9139",497358,"21754","HOME BUILDING BLOCK WORD",1,"2010-02-08",5.95,"14606","United Kingdom",5.95
"9140",540464,"22423","REGENCY CAKESTAND 3 TIER",16,"2011-01-07",10.95,"14298","United Kingdom",175.2
"9141",499508,"22023","EMPIRE BIRTHDAY CARD",12,"2010-02-28",0.42,"18069","United Kingdom",5.04
"9142",545545,"21784","SHOE SHINE BOX",1,"2011-03-03",9.95,"17841","United Kingdom",9.95
"9143",514852,"20726","LUNCH BAG WOODLAND",10,"2010-07-06",1.65,"16229","United Kingdom",16.5
"9144",498352,"21506","FANCY FONT BIRTHDAY CARD,",12,"2010-02-18",0.42,"12898","United Kingdom",5.04
"9145",490789,"84901","BLACK FACE LAMB WITH PANTS",4,"2009-12-08",3.75,"18271","United Kingdom",15
"9146",568782,"23254","CHILDRENS CUTLERY DOLLY GIRL",8,"2011-09-29",4.15,"13985","United Kingdom",33.2
"9147",546082,"40016","CHINESE DRAGON PAPER LANTERNS",600,"2011-03-09",0.25,"12971","United Kingdom",150
"9148",567656,"23119","PACK OF 6 LARGE FRUIT STRAWS",2,"2011-09-21",1.25,"14096","United Kingdom",2.5
"9149",491652,"84839","SWEETHEART KEY CABINET",1,"2009-12-13",6.75,"16335","United Kingdom",6.75
"9150",499020,"37503","TEA TIME CAKE STAND IN GIFT BOX",12,"2010-02-24",9.95,"14527","United Kingdom",119.4
"9151",514302,"84795C","OCEAN STRIPE HAMMOCK",12,"2010-07-01",6.95,"14527","United Kingdom",83.4
"9152",578292,"84992","72 SWEETHEART FAIRY CAKE CASES",1,"2011-11-23",0.55,"13174","United Kingdom",0.55
"9153",570410,"22505","MEMO BOARD COTTAGE DESIGN",1,"2011-10-10",4.95,"16776","United Kingdom",4.95
"9154",528089,"22635","CHILDS BREAKFAST SET DOLLY GIRL",1,"2010-10-20",9.95,"14449","United Kingdom",9.95
"9155",503181,"22171","3 HOOK PHOTO SHELF ANTIQUE WHITE",2,"2010-03-30",8.5,"14492","United Kingdom",17
"9156",503790,"22458","CAST IRON HOOK GARDEN FORK",8,"2010-04-07",2.55,"13174","United Kingdom",20.4
"9157",546014,"22777","GLASS CLOCHE LARGE",1,"2011-03-08",8.5,"16495","United Kingdom",8.5
"9158",546543,"22998","TRAVEL CARD WALLET KEEP CALM",1,"2011-03-14",0.42,"17841","United Kingdom",0.42
"9159",506247,"21593","SWALLOW CIGAR BOX MATCHES",2,"2010-04-28",1.25,"18049","United Kingdom",2.5
"9160",568894,"22385","JUMBO BAG SPACEBOY DESIGN",1,"2011-09-29",2.08,"17528","United Kingdom",2.08
"9161",553920,"47566","PARTY BUNTING",8,"2011-05-20",4.95,"15955","United Kingdom",39.6
"9162",564896,"21989","PACK OF 20 SKULL PAPER NAPKINS",24,"2011-08-31",0.85,"13726","United Kingdom",20.4
"9163",496974,"20718","RED SPOTTY SHOPPER BAG",20,"2010-02-05",1.06,"14298","United Kingdom",21.2
"9164",574341,"22301","COFFEE MUG CAT + BIRD DESIGN",432,"2011-11-04",1.12,"18102","United Kingdom",483.84
"9165",573340,"22383","LUNCH BAG SUKI DESIGN",6,"2011-10-30",1.65,"14159","United Kingdom",9.9
"9166",568163,"21137","BLACK RECORD COVER FRAME",1,"2011-09-25",3.75,"14540","United Kingdom",3.75
"9167",560240,"22517","CHILDS GARDEN RAKE PINK",1,"2011-07-17",2.1,"15716","United Kingdom",2.1
"9168",561105,"23298","SPOTTY BUNTING",12,"2011-07-25",4.95,"15218","United Kingdom",59.4
"9169",516950,"22548","HEADS AND TAILS SPORTING FUN",3,"2010-07-25",1.25,"13276","United Kingdom",3.75
"9170",562106,"21985","PACK OF 12 HEARTS DESIGN TISSUES",3,"2011-08-02",0.29,"14076","United Kingdom",0.87
"9171",509438,"22139","RETRO SPOT TEA SET CERAMIC 11 PC",3,"2010-05-23",4.95,"14920","United Kingdom",14.85
"9172",524214,"21648","ASSORTED TUTTI FRUTTI SMALL PURSE",1,"2010-09-28",1.25,"17348","United Kingdom",1.25
"9173",542891,"22456","NATURAL SLATE CHALKBOARD LARGE",18,"2011-02-01",4.25,"16705","United Kingdom",76.5
"9174",508097,"84997B","RED 3 PIECE MINI DOTS CUTLERY SET",6,"2010-05-13",3.75,"12683","France",22.5
"9175",506716,"22411","JUMBO SHOPPER VINTAGE RED PAISLEY",2,"2010-05-02",1.95,"17555","United Kingdom",3.9
"9176",520680,"22718","CARD CAT AND TREE",12,"2010-08-27",0.42,"15480","Malta",5.04
"9177",528913,"22810","SET OF 6 T-LIGHTS SNOWMEN",1,"2010-10-25",2.95,"17432","United Kingdom",2.95
"9178",490964,"21672","WHITE SPOT RED CERAMIC DRAWER KNOB",1,"2009-12-08",1.25,"14646","Netherlands",1.25
"9179",536635,"21870","I CAN ONLY PLEASE ONE PERSON MUG",12,"2010-12-02",1.25,"15955","United Kingdom",15
"9180",533160,"21985","PACK OF 12 HEARTS DESIGN TISSUES",24,"2010-11-16",0.29,"14869","United Kingdom",6.96
"9181",542619,"21901","KEY FOB , BACK DOOR",5,"2011-01-30",0.65,"13869","United Kingdom",3.25
"9182",571310,"22595","GINGHAM HEART DECORATION",12,"2011-10-17",0.85,"13394","United Kingdom",10.2
"9183",564752,"22750","FELTCRAFT PRINCESS LOLA DOLL",16,"2011-08-30",3.75,"16126","United Kingdom",60
"9184",506831,"22383","LUNCH BAG SUKI  DESIGN",10,"2010-05-04",1.65,"16145","United Kingdom",16.5
"9185",538208,"22617","BAKING SET SPACEBOY DESIGN",2,"2010-12-10",4.95,"14037","United Kingdom",9.9
"9186",525596,"21669","BLUE STRIPE CERAMIC DRAWER KNOB",12,"2010-10-06",1.25,"17706","United Kingdom",15
"9187",576219,"21156","RETROSPOT CHILDRENS APRON",60,"2011-11-14",1.65,"15838","United Kingdom",99
"9188",521317,"21061","PARTY INVITES FOOTBALL",1,"2010-09-03",0.85,"17854","United Kingdom",0.85
"9189",559300,"23198","PANTRY MAGNETIC  SHOPPING LIST",12,"2011-07-07",1.45,"12471","Germany",17.4
"9190",520847,"22453","MEASURING TAPE BABUSHKA BLUE",1,"2010-08-31",2.95,"16791","United Kingdom",2.95
"9191",535382,"22348","TEA BAG PLATE RED RETROSPOT",6,"2010-11-25",0.85,"17921","United Kingdom",5.1
"9192",554933,"21972","SET OF 36 DINOSAUR PAPER DOILIES",1,"2011-05-27",1.45,"13232","United Kingdom",1.45
"9193",503531,"POST","POSTAGE",1,"2010-04-01",18,"12708","Germany",18
"9194",549576,"22457","NATURAL SLATE HEART CHALKBOARD",6,"2011-04-11",2.95,"17069","United Kingdom",17.7
"9195",507028,"84993A","75 GREEN PETIT FOUR CASES",2,"2010-05-05",0.42,"15704","United Kingdom",0.84
"9196",564471,"22082","RIBBON REEL STRIPES DESIGN",10,"2011-08-25",1.65,"12583","France",16.5
"9197",562034,"23342","MINT DINER WALL CLOCK",2,"2011-08-02",8.5,"12449","Belgium",17
"9198",523008,"21671","RED SPOT CERAMIC DRAWER KNOB",24,"2010-09-20",1.25,"17675","United Kingdom",30
"9199",535400,"20893","HANGING BAUBLE T-LIGHT HOLDER SMALL",12,"2010-11-26",2.55,"15550","United Kingdom",30.6
"9200",510166,"21507","ELEPHANT, BIRTHDAY CARD,",12,"2010-05-27",0.42,"15013","United Kingdom",5.04
"9201",559422,"20724","RED RETROSPOT CHARLOTTE BAG",10,"2011-07-08",0.85,"12553","France",8.5
"9202",575342,"22580","ADVENT CALENDAR GINGHAM SACK",3,"2011-11-09",5.95,"17528","United Kingdom",17.85
"9203",579307,"84879","ASSORTED COLOUR BIRD ORNAMENT",16,"2011-11-29",1.69,"17655","United Kingdom",27.04
"9204",555410,"22470","HEART OF WICKER LARGE",12,"2011-06-03",2.95,"16239","United Kingdom",35.4
"9205",533496,"22732","3D VINTAGE CHRISTMAS STICKERS",18,"2010-11-17",1.25,"17768","United Kingdom",22.5
"9206",565470,"23265","SET OF 3 WOODEN TREE DECORATIONS",12,"2011-09-05",1.25,"12576","Poland",15
"9207",545398,"22191","IVORY DINER WALL CLOCK",6,"2011-03-02",8.5,"13722","United Kingdom",51
"9208",519600,"22587","FELTCRAFT HAIRBAND RED AND BLUE",1,"2010-08-18",0.85,"15353","United Kingdom",0.85
"9209",535677,"85040A","S/4 PINK FLOWER CANDLES IN BOWL",4,"2010-11-28",1.65,"14546","United Kingdom",6.6
"9210",578225,"82483","WOOD 2 DRAWER CABINET WHITE FINISH",2,"2011-11-23",6.95,"17700","United Kingdom",13.9
"9211",565318,"22382","LUNCH BAG SPACEBOY DESIGN",20,"2011-09-02",1.65,"12921","United Kingdom",33
"9212",569215,"23293","SET OF 12 FAIRY CAKE BAKING CASES",16,"2011-10-02",0.83,"13571","United Kingdom",13.28
"9213",532680,"21486","PINK HEART DOTS HOT WATER BOTTLE",3,"2010-11-14",3.75,"15547","United Kingdom",11.25
"9214",524508,"21356","TOAST ITS - FAIRY FLOWER",1,"2010-09-29",1.25,"13770","United Kingdom",1.25
"9215",551028,"84879","ASSORTED COLOUR BIRD ORNAMENT",8,"2011-04-26",1.69,"13842","United Kingdom",13.52
"9216",542692,"22805","BLUE DRAWER KNOB ACRYLIC EDWARDIAN",2,"2011-01-31",1.25,"14467","United Kingdom",2.5
"9217",512048,"22607","WOODEN ROUNDERS GARDEN SET",12,"2010-06-11",7.65,"14031","United Kingdom",91.8
"9218",546091,"22640","SET OF 4 NAPKIN CHARMS 3 KEYS",6,"2011-03-09",2.55,"14936","Channel Islands",15.3
"9219",567180,"23300","GARDENERS KNEELING PAD CUP OF TEA",2,"2011-09-18",1.65,"17802","United Kingdom",3.3
"9220",552824,"21936","RED RETROSPOT PICNIC BAG",2,"2011-05-11",2.95,"14056","United Kingdom",5.9
"9221",502721,"22271","FELTCRAFT DOLL ROSIE",6,"2010-03-26",2.95,"15789","United Kingdom",17.7
"9222",543975,"82600","NO SINGING METAL SIGN",2,"2011-02-14",2.1,"17231","United Kingdom",4.2
"9223",520513,"21363","HOME SMALL WOOD LETTERS",3,"2010-08-26",4.95,"13065","United Kingdom",14.85
"9224",525422,"22297","HEART IVORY TRELLIS SMALL",4,"2010-10-05",1.25,"16065","United Kingdom",5
"9225",565235,"22987","WRAP SUMMER ROSE DESIGN",25,"2011-09-02",0.42,"13418","United Kingdom",10.5
"9226",546769,"22478","BIRDHOUSE GARDEN MARKER",10,"2011-03-16",1.25,"17504","United Kingdom",12.5
"9227",565236,"84978","HANGING HEART JAR T-LIGHT HOLDER",12,"2011-09-02",1.25,"14276","United Kingdom",15
"9228",568592,"47566","PARTY BUNTING",4,"2011-09-28",4.95,"17469","United Kingdom",19.8
"9229",544661,"84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",12,"2011-02-22",1.25,"15303","United Kingdom",15
"9230",550184,"22438","BALLOON ART MAKE YOUR OWN FLOWERS",2,"2011-04-14",1.95,"17601","United Kingdom",3.9
"9231",534194,"22579","WOODEN TREE CHRISTMAS SCANDINAVIAN",1,"2010-11-21",0.85,"13069","United Kingdom",0.85
"9232",547881,"22189","CREAM HEART CARD HOLDER",2,"2011-03-27",3.95,"13110","United Kingdom",7.9
"9233",579470,"22533","MAGIC DRAWING SLATE BAKE A CAKE",1,"2011-11-29",0.42,"16549","United Kingdom",0.42
"9234",561473,"22379","RECYCLING BAG RETROSPOT",10,"2011-07-27",2.1,"15078","United Kingdom",21
"9235",547207,"75049L","LARGE CIRCULAR MIRROR MOBILE",12,"2011-03-21",1.25,"17763","United Kingdom",15
"9236",565595,"22817","CARD SUKI BIRTHDAY",12,"2011-09-05",0.42,"13192","United Kingdom",5.04
"9237",555282,"21094","SET/6 RED SPOTTY PAPER PLATES",20,"2011-06-02",0.85,"12709","Germany",17
"9238",520567,"22139","RETRO SPOT TEA SET CERAMIC 11 PC",2,"2010-08-26",4.95,"16782","United Kingdom",9.9
"9239",512889,"22278","OVERNIGHT BAG VINTAGE ROSE PAISLEY",1,"2010-06-18",4.95,"16797","United Kingdom",4.95
"9240",545075,"85099F","JUMBO BAG STRAWBERRY",10,"2011-02-28",1.95,"14211","United Kingdom",19.5
"9241",534164,"21754","HOME BUILDING BLOCK WORD",1,"2010-11-21",5.95,"16241","United Kingdom",5.95
"9242",506831,"21314","SMALL GLASS HEART TRINKET POT",8,"2010-05-04",2.1,"16145","United Kingdom",16.8
"9243",508986,"21390","FILIGRIS HEART WITH BUTTERFLY",24,"2010-05-19",1.25,"14235","United Kingdom",30
"9244",493701,"84675","FROG KING WATERING CAN",2,"2010-01-05",2.95,"15865","United Kingdom",5.9
"9245",566866,"23318","BOX OF 6 MINI VINTAGE CRACKERS",48,"2011-09-15",2.08,"13694","United Kingdom",99.84
"9246",546466,"21867","PINK UNION JACK  LUGGAGE TAG",1,"2011-03-14",1.25,"18118","United Kingdom",1.25
"9247",495688,"84997D","PINK 3 PIECE MINI DOTS CUTLERY SET",3,"2010-01-26",3.75,"14527","United Kingdom",11.25
"9248",533841,"22554","PLASTERS IN TIN WOODLAND ANIMALS",1,"2010-11-19",1.65,"17269","United Kingdom",1.65
"9249",575148,"22959","WRAP CHRISTMAS VILLAGE",25,"2011-11-08",0.42,"13867","United Kingdom",10.5
"9250",516741,"84692","BOX OF 24 COCKTAIL PARASOLS",1,"2010-07-22",0.42,"17918","United Kingdom",0.42
"9251",568703,"81952V","ROUND PURPLE CLOCK WITH SUCKER",20,"2011-09-28",0.19,"12748","United Kingdom",3.8
"9252",550804,"22900","SET 2 TEA TOWELS I LOVE LONDON",6,"2011-04-20",3.25,"16676","United Kingdom",19.5
"9253",566296,"82001S","VINYL RECORD FRAME SILVER",4,"2011-09-11",3.75,"17841","United Kingdom",15
"9254",490005,"21294","ETCHED GLASS COASTER",12,"2009-12-03",1.25,"13993","United Kingdom",15
"9255",558812,"22847","BREAD BIN DINER STYLE IVORY",4,"2011-07-04",14.95,"16265","United Kingdom",59.8
"9256",574741,"82551","LAUNDRY 15C METAL SIGN",2,"2011-11-06",1.45,"15993","United Kingdom",2.9
"9257",498433,"84879","ASSORTED COLOUR BIRD ORNAMENT",16,"2010-02-18",1.69,"13001","United Kingdom",27.04
"9258",533898,"22083","PAPER CHAIN KIT RETROSPOT",6,"2010-11-19",2.95,"15129","United Kingdom",17.7
"9259",501446,"21534","DAIRY MAID LARGE MILK JUG",3,"2010-03-16",4.95,"16150","United Kingdom",14.85
"9260",560234,"22920","HERB MARKER BASIL",12,"2011-07-17",0.65,"16180","United Kingdom",7.8
"9261",548863,"71459","HANGING JAM JAR T-LIGHT HOLDER",96,"2011-04-04",0.72,"15311","United Kingdom",69.12
"9262",538364,"22553","PLASTERS IN TIN SKULLS",2,"2010-12-10",1.65,"14448","United Kingdom",3.3
"9263",517720,"21930","JUMBO STORAGE BAG SKULLS",4,"2010-08-01",1.95,"15747","United Kingdom",7.8
"9264",529720,"37370","RETRO COFFEE MUGS ASSORTED",12,"2010-10-29",1.25,"12705","Germany",15
"9265",499466,"85197","SET OF 12 MINI BUNNIES IN A BUCKET",4,"2010-02-28",2.1,"17050","United Kingdom",8.4
"9266",505709,"22408","MONEY BOX CONFECTIONERY DESIGN",2,"2010-04-25",1.25,"13050","United Kingdom",2.5
"9267",519194,"22499","WOODEN UNION JACK BUNTING",2,"2010-08-13",5.95,"16345","United Kingdom",11.9
"9268",571850,"22593","CHRISTMAS GINGHAM STAR",6,"2011-10-19",0.85,"14698","United Kingdom",5.1
"9269",547896,"22467","GUMBALL COAT RACK",1,"2011-03-28",2.55,"17841","United Kingdom",2.55
"9270",546509,"22771","CLEAR DRAWER KNOB ACRYLIC EDWARDIAN",12,"2011-03-14",1.25,"14911","EIRE",15
"9271",563360,"20728","LUNCH BAG CARS BLUE",4,"2011-08-15",1.65,"15023","United Kingdom",6.6
"9272",522792,"22430","ENAMEL WATERING CAN CREAM",6,"2010-09-16",4.95,"17706","United Kingdom",29.7
"9273",548289,"22896","PEG BAG APPLES DESIGN",6,"2011-03-30",2.55,"13988","United Kingdom",15.3
"9274",509417,"22112","CHOCOLATE HOT WATER BOTTLE",1,"2010-05-23",4.95,"17081","United Kingdom",4.95
"9275",532819,"22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",3,"2010-11-14",2.95,"13230","United Kingdom",8.85
"9276",523867,"21503","TOYBOX  WRAP",25,"2010-09-24",0.42,"13174","United Kingdom",10.5
"9277",533152,"82483","WOOD 2 DRAWER CABINET WHITE FINISH",2,"2010-11-16",5.95,"15005","United Kingdom",11.9
"9278",525765,"22114","HOT WATER BOTTLE TEA AND SYMPATHY",8,"2010-10-07",3.95,"13013","United Kingdom",31.6
"9279",520682,"22055","MINI CAKE STAND  HANGING STRAWBERY",8,"2010-08-27",1.65,"14949","United Kingdom",13.2
"9280",561094,"22555","PLASTERS IN TIN STRONGMAN",12,"2011-07-25",1.65,"12474","Germany",19.8
"9281",576274,"21865","PINK UNION JACK  PASSPORT COVER",1,"2011-11-14",2.1,"17793","United Kingdom",2.1
"9282",570776,"23343","JUMBO BAG VINTAGE CHRISTMAS",10,"2011-10-12",2.08,"13985","United Kingdom",20.8
"9283",491700,"85049C","ROMANTIC PINKS RIBBONS",1,"2009-12-13",1.25,"17802","United Kingdom",1.25
"9284",557761,"84945","MULTI COLOUR SILVER T-LIGHT HOLDER",24,"2011-06-22",0.85,"14214","United Kingdom",20.4
"9285",495917,"21929","JUMBO BAG PINK VINTAGE PAISLEY",20,"2010-01-27",1.95,"12921","United Kingdom",39
"9286",504318,"20752","RETRO BLUE SPOTTY WASHING UP GLOVES",1,"2010-04-12",2.1,"15466","United Kingdom",2.1
"9287",505335,"79320","FLAMINGO LIGHTS",24,"2010-04-21",4.25,"12709","Germany",102
"9288",543400,"22380","TOY TIDY SPACEBOY",10,"2011-02-08",2.1,"14688","United Kingdom",21
